second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_3.4.8,throughput_zookeeper_3.4.8,cumulative_throughput_zookeeper_3.4.8,avg_cpu_zookeeper_3.4.8,avg_memory_mb_zookeeper_3.4.8,avg_latency_ms_consul_0.6.4,throughput_consul_0.6.4,cumulative_throughput_consul_0.6.4,avg_cpu_consul_0.6.4,avg_memory_mb_consul_0.6.4
2342,,,,,,,,,,,15.598583,64,153396,10.16,300.35
2343,,,,,,,,,,,15.561402,64,153460,10.16,300.35
2344,,,,,,,,,,,15.513201,65,153525,10.16,300.44
2345,,,,,,,,,,,15.764170,63,153588,10.16,300.44
2346,,,,,,,,,,,15.605076,64,153652,10.16,300.44
2347,,,,,,,,,,,15.418550,65,153717,10.16,300.44
2348,,,,,,,,,,,15.869343,63,153780,10.16,300.44
2349,,,,,,,,,,,16.394062,61,153841,10.16,300.44
2350,,,,,,,,,,,16.118748,62,153903,10.16,300.44
2351,,,,,,,,,,,15.883779,63,153966,10.16,300.44
2352,,,,,,,,,,,15.865440,63,154029,10.16,300.44
2353,,,,,,,,,,,15.461676,65,154094,10.16,300.71
2354,,,,,,,,,,,15.670853,64,154158,10.16,302.20
2355,,,,,,,,,,,15.971445,62,154220,10.16,302.20
2356,,,,,,,,,,,15.972310,63,154283,10.16,302.20
2357,,,,,,,,,,,15.417970,65,154348,10.16,302.20
2358,,,,,,,,,,,15.744660,63,154411,10.16,302.20
2359,,,,,,,,,,,16.550001,61,154472,10.16,302.20
2360,,,,,,,,,,,15.963702,62,154534,10.16,302.20
2361,,,,,,,,,,,15.926042,63,154597,10.16,302.55
2362,,,,,,,,,,,15.931842,63,154660,10.16,302.55
2363,,,,,,,,,,,15.411262,65,154725,10.16,302.55
2364,,,,,,,,,,,15.447926,64,154789,10.16,302.55
2365,,,,,,,,,,,15.757046,64,154853,10.16,302.55
2366,,,,,,,,,,,15.358902,65,154918,10.16,302.55
2367,,,,,,,,,,,15.717416,63,154981,10.16,302.55
2368,,,,,,,,,,,15.731048,64,155045,10.16,302.55
2369,,,,,,,,,,,15.268824,66,155111,10.16,302.55
2370,,,,,,,,,,,15.917333,62,155173,10.16,302.55
2371,,,,,,,,,,,15.226202,66,155239,10.16,302.55
2372,,,,,,,,,,,15.370670,65,155304,10.16,302.55
2373,,,,,,,,,,,15.325727,65,155369,10.16,302.64
2374,,,,,,,,,,,17.286181,58,155427,10.17,302.64
2375,,,,,,,,,,,15.355347,65,155492,10.17,302.64
2376,,,,,,,,,,,15.514440,65,155557,10.17,302.64
2377,,,,,,,,,,,15.580805,64,155621,10.16,302.64
2378,,,,,,,,,,,15.451820,65,155686,10.16,302.64
2379,,,,,,,,,,,15.754932,63,155749,10.16,302.64
2380,,,,,,,,,,,16.095370,62,155811,10.16,302.64
2381,,,,,,,,,,,15.333409,65,155876,10.16,302.64
2382,,,,,,,,,,,15.056023,67,155943,10.16,302.64
2383,,,,,,,,,,,15.420886,65,156008,10.16,302.64
2384,,,,,,,,,,,15.577729,64,156072,10.16,302.64
2385,,,,,,,,,,,15.301876,65,156137,10.16,302.64
2386,,,,,,,,,,,15.273710,66,156203,10.17,302.64
2387,,,,,,,,,,,15.318913,65,156268,10.17,302.82
2388,,,,,,,,,,,15.292737,65,156333,10.17,303.96
2389,,,,,,,,,,,15.552692,65,156398,10.17,303.96
2390,,,,,,,,,,,15.686602,63,156461,10.16,303.96
2391,,,,,,,,,,,16.428383,61,156522,10.16,303.96
2392,,,,,,,,,,,15.233682,66,156588,10.16,303.96
2393,,,,,,,,,,,15.372332,65,156653,10.16,303.96
2394,,,,,,,,,,,15.493335,64,156717,10.16,303.96
2395,,,,,,,,,,,15.717363,64,156781,10.16,303.96
2396,,,,,,,,,,,15.681884,64,156845,10.16,303.96
2397,,,,,,,,,,,15.665353,64,156909,10.17,303.96
2398,,,,,,,,,,,15.745875,63,156972,10.17,303.96
2399,,,,,,,,,,,15.090695,66,157038,10.17,303.96
2400,,,,,,,,,,,15.126910,67,157105,10.16,303.96
2401,,,,,,,,,,,15.046250,66,157171,10.16,303.96
2402,,,,,,,,,,,16.291442,61,157232,10.17,304.23
2403,,,,,,,,,,,15.878079,63,157295,10.17,304.23
2404,,,,,,,,,,,14.756168,68,157363,10.17,304.23
2405,,,,,,,,,,,15.041399,67,157430,10.17,304.23
2406,,,,,,,,,,,15.263134,65,157495,10.17,304.23
2407,,,,,,,,,,,15.275898,66,157561,10.17,304.23
2408,,,,,,,,,,,15.193393,65,157626,10.16,304.23
2409,,,,,,,,,,,15.705006,64,157690,10.17,304.23
2410,,,,,,,,,,,15.263773,66,157756,10.17,304.23
2411,,,,,,,,,,,15.082029,66,157822,10.17,304.23
2412,,,,,,,,,,,15.284659,65,157887,10.17,304.23
2413,,,,,,,,,,,15.488719,65,157952,10.17,304.23
2414,,,,,,,,,,,16.130929,62,158014,10.16,304.23
2415,,,,,,,,,,,15.228234,65,158079,10.16,304.23
2416,,,,,,,,,,,15.181086,66,158145,10.17,304.23
2417,,,,,,,,,,,15.366261,65,158210,10.18,304.23
2418,,,,,,,,,,,15.561073,65,158275,10.18,304.23
2419,,,,,,,,,,,14.972256,66,158341,10.18,304.23
2420,,,,,,,,,,,15.322921,66,158407,10.17,304.23
2421,,,,,,,,,,,15.152133,66,158473,10.17,304.23
2422,,,,,,,,,,,15.204503,65,158538,10.18,304.23
2423,,,,,,,,,,,15.590509,64,158602,10.19,304.23
2424,,,,,,,,,,,15.560971,65,158667,10.18,304.23
2425,,,,,,,,,,,15.321156,65,158732,10.18,304.23
2426,,,,,,,,,,,15.083003,66,158798,10.18,304.23
2427,,,,,,,,,,,16.184950,62,158860,10.18,304.23
2428,,,,,,,,,,,15.433534,65,158925,10.18,304.23
2429,,,,,,,,,,,15.281748,65,158990,10.18,304.23
2430,,,,,,,,,,,15.290887,66,159056,10.18,304.23
2431,,,,,,,,,,,15.044070,66,159122,10.18,304.23
2432,,,,,,,,,,,14.914655,67,159189,10.18,304.23
2433,,,,,,,,,,,15.030564,67,159256,10.19,304.49
2434,,,,,,,,,,,15.449528,64,159320,10.21,305.63
2435,,,,,,,,,,,15.322375,66,159386,10.20,305.63
2436,,,,,,,,,,,15.161159,66,159452,10.20,305.63
2437,,,,,,,,,,,14.880046,67,159519,10.20,305.63
2438,,,,,,,,,,,14.950846,67,159586,10.20,305.63
2439,,,,,,,,,,,15.422535,63,159649,10.20,305.63
2440,,,,,,,,,,,16.830701,61,159710,10.20,305.90
2441,,,,,,,,,,,15.579783,64,159774,10.20,308.27
2442,,,,,,,,,,,15.326418,65,159839,10.20,308.27
2443,,,,,,,,,,,15.556706,64,159903,10.20,308.54
2444,,,,,,,,,,,15.477063,65,159968,10.20,308.62
2445,,,,,,,,,,,15.091829,66,160034,10.20,308.62
2446,,,,,,,,,,,15.203098,66,160100,10.20,308.62
2447,,,,,,,,,,,15.365781,65,160165,10.20,308.80
2448,,,,,,,,,,,15.169859,66,160231,10.21,309.59
2449,,,,,,,,,,,15.102841,66,160297,10.20,309.59
2450,,,,,,,,,,,15.581002,64,160361,10.20,309.59
2451,,,,,,,,,,,15.760426,64,160425,10.20,309.59
2452,,,,,,,,,,,15.772322,63,160488,10.20,309.94
2453,,,,,,,,,,,16.586058,60,160548,10.20,309.94
2454,,,,,,,,,,,15.588515,65,160613,10.20,309.94
2455,,,,,,,,,,,15.310493,65,160678,10.20,309.94
2456,,,,,,,,,,,15.614614,64,160742,10.20,310.12
2457,,,,,,,,,,,15.622827,64,160806,10.20,310.12
2458,,,,,,,,,,,16.185123,62,160868,10.20,310.12
2459,,,,,,,,,,,16.234550,61,160929,10.20,310.12
2460,,,,,,,,,,,15.453726,65,160994,10.20,310.12
2461,,,,,,,,,,,15.873110,63,161057,10.20,310.12
2462,,,,,,,,,,,15.335830,65,161122,10.21,310.12
2463,,,,,,,,,,,15.783423,64,161186,10.21,310.38
2464,,,,,,,,,,,15.701954,63,161249,10.21,310.38
2465,,,,,,,,,,,15.484695,65,161314,10.21,310.38
2466,,,,,,,,,,,15.435404,65,161379,10.20,310.38
2467,,,,,,,,,,,15.767522,63,161442,10.20,310.38
2468,,,,,,,,,,,15.640170,64,161506,10.20,310.38
2469,,,,,,,,,,,15.239147,66,161572,10.20,310.38
2470,,,,,,,,,,,15.251002,65,161637,10.20,310.38
2471,,,,,,,,,,,15.484436,65,161702,10.21,310.47
2472,,,,,,,,,,,15.127809,66,161768,10.21,310.47
2473,,,,,,,,,,,15.589083,63,161831,10.21,310.47
2474,,,,,,,,,,,15.373503,66,161897,10.21,310.47
2475,,,,,,,,,,,15.235600,66,161963,10.21,310.90
2476,,,,,,,,,,,15.142544,66,162029,10.21,310.90
2477,,,,,,,,,,,15.427639,64,162093,10.21,310.90
2478,,,,,,,,,,,15.186656,66,162159,10.21,310.90
2479,,,,,,,,,,,15.149907,66,162225,10.20,310.90
2480,,,,,,,,,,,15.465566,65,162290,10.20,310.90
2481,,,,,,,,,,,15.593454,64,162354,10.20,310.90
2482,,,,,,,,,,,16.487132,61,162415,10.20,310.90
2483,,,,,,,,,,,15.077801,66,162481,10.20,310.90
2484,,,,,,,,,,,15.086554,66,162547,10.20,310.90
2485,,,,,,,,,,,15.502304,65,162612,10.21,310.90
2486,,,,,,,,,,,15.222077,65,162677,10.21,310.90
2487,,,,,,,,,,,15.793840,64,162741,10.21,310.90
2488,,,,,,,,,,,15.643752,64,162805,10.21,310.90
2489,,,,,,,,,,,15.334339,65,162870,10.21,310.90
2490,,,,,,,,,,,15.174003,66,162936,10.21,310.90
2491,,,,,,,,,,,15.158967,66,163002,10.21,310.90
2492,,,,,,,,,,,15.204522,65,163067,10.21,310.90
2493,,,,,,,,,,,15.273336,66,163133,10.21,310.90
2494,,,,,,,,,,,14.901368,67,163200,10.20,310.90
2495,,,,,,,,,,,15.253299,65,163265,10.20,310.90
2496,,,,,,,,,,,14.849866,68,163333,10.20,310.90
2497,,,,,,,,,,,14.889534,67,163400,10.20,310.90
2498,,,,,,,,,,,15.678325,64,163464,10.21,310.90
2499,,,,,,,,,,,15.385797,65,163529,10.21,310.90
2500,,,,,,,,,,,14.964660,67,163596,10.21,310.90
2501,,,,,,,,,,,14.857848,67,163663,10.21,310.90
2502,,,,,,,,,,,15.031710,66,163729,10.21,310.90
2503,,,,,,,,,,,14.623195,69,163798,10.21,310.90
2504,,,,,,,,,,,14.779263,67,163865,10.21,310.90
2505,,,,,,,,,,,14.900893,67,163932,10.21,310.90
2506,,,,,,,,,,,14.967467,67,163999,10.21,310.90
2507,,,,,,,,,,,15.347568,65,164064,10.20,310.90
2508,,,,,,,,,,,15.192098,66,164130,10.20,310.90
2509,,,,,,,,,,,15.747865,64,164194,10.20,310.90
2510,,,,,,,,,,,15.308146,65,164259,10.21,310.90
2511,,,,,,,,,,,14.954033,67,164326,10.21,310.90
2512,,,,,,,,,,,14.899329,67,164393,10.21,311.25
2513,,,,,,,,,,,14.621130,68,164461,10.21,312.66
2514,,,,,,,,,,,14.889557,67,164528,10.21,312.66
2515,,,,,,,,,,,14.917225,68,164596,10.21,312.66
2516,,,,,,,,,,,14.993663,66,164662,10.21,312.66
2517,,,,,,,,,,,15.411371,65,164727,10.21,312.66
2518,,,,,,,,,,,15.218963,66,164793,10.21,312.66
2519,,,,,,,,,,,15.277953,65,164858,10.21,312.66
2520,,,,,,,,,,,15.284801,66,164924,10.21,312.66
2521,,,,,,,,,,,14.976724,66,164990,10.21,312.66
2522,,,,,,,,,,,14.699294,68,165058,10.20,312.66
2523,,,,,,,,,,,14.918192,67,165125,10.20,312.66
2524,,,,,,,,,,,14.619545,69,165194,10.21,312.66
2525,,,,,,,,,,,14.457222,69,165263,10.20,312.66
2526,,,,,,,,,,,14.654865,68,165331,10.21,312.66
2527,,,,,,,,,,,14.706819,68,165399,10.21,312.66
2528,,,,,,,,,,,14.503340,69,165468,10.21,312.92
2529,,,,,,,,,,,14.764706,68,165536,10.21,312.92
2530,,,,,,,,,,,14.869192,67,165603,10.21,312.92
2531,,,,,,,,,,,14.650226,68,165671,10.21,312.92
2532,,,,,,,,,,,15.244887,66,165737,10.21,312.92
2533,,,,,,,,,,,14.617079,68,165805,10.21,312.92
2534,,,,,,,,,,,15.075761,67,165872,10.21,312.92
2535,,,,,,,,,,,14.898800,67,165939,10.21,312.92
2536,,,,,,,,,,,14.696599,68,166007,10.21,312.92
2537,,,,,,,,,,,14.848247,67,166074,10.21,312.92
2538,,,,,,,,,,,14.937890,67,166141,10.21,312.92
2539,,,,,,,,,,,14.614181,68,166209,10.21,312.92
2540,,,,,,,,,,,14.798000,68,166277,10.20,312.92
2541,,,,,,,,,,,14.431387,69,166346,10.20,312.92
2542,,,,,,,,,,,14.586762,69,166415,10.20,312.92
2543,,,,,,,,,,,14.957785,67,166482,10.22,312.92
2544,,,,,,,,,,,14.714832,68,166550,10.22,312.92
2545,,,,,,,,,,,14.794758,67,166617,10.23,312.92
2546,,,,,,,,,,,14.677750,68,166685,10.22,313.01
2547,,,,,,,,,,,14.684578,68,166753,10.22,313.10
2548,,,,,,,,,,,15.500178,65,166818,10.23,313.50
2549,,,,,,,,,,,15.664941,64,166882,10.22,313.50
2550,,,,,,,,,,,15.440426,64,166946,10.22,313.50
2551,,,,,,,,,,,15.438964,65,167011,10.23,313.50
2552,,,,,,,,,,,15.458195,65,167076,10.23,313.50
2553,,,,,,,,,,,15.195654,65,167141,10.23,313.50
2554,,,,,,,,,,,15.154560,67,167208,10.23,313.50
2555,,,,,,,,,,,15.207424,65,167273,10.23,313.50
2556,,,,,,,,,,,15.330289,66,167339,10.22,314.11
2557,,,,,,,,,,,15.470471,64,167403,10.22,316.58
2558,,,,,,,,,,,15.308591,66,167469,10.22,318.87
2559,,,,,,,,,,,14.863963,67,167536,10.23,320.36
2560,,,,,,,,,,,15.065821,66,167602,10.23,320.36
2561,,,,,,,,,,,14.903430,67,167669,10.22,320.36
2562,,,,,,,,,,,15.164423,66,167735,10.22,320.36
2563,,,,,,,,,,,15.958339,63,167798,10.23,320.36
2564,,,,,,,,,,,15.454581,64,167862,10.23,320.36
2565,,,,,,,,,,,15.947253,63,167925,10.23,320.36
2566,,,,,,,,,,,15.329893,65,167990,10.22,320.36
2567,,,,,,,,,,,14.865410,68,168058,10.23,320.54
2568,,,,,,,,,,,15.477413,64,168122,10.23,320.71
2569,,,,,,,,,,,15.718462,64,168186,10.23,320.89
2570,,,,,,,,,,,16.003123,62,168248,10.23,320.89
2571,,,,,,,,,,,15.824097,63,168311,10.25,321.12
2572,,,,,,,,,,,15.596347,65,168376,10.25,321.12
2573,,,,,,,,,,,15.396800,65,168441,10.24,321.12
2574,,,,,,,,,,,15.180959,65,168506,10.24,321.12
2575,,,,,,,,,,,15.346191,66,168572,10.24,321.12
2576,,,,,,,,,,,16.184037,61,168633,10.24,321.12
2577,,,,,,,,,,,15.520620,65,168698,10.24,321.12
2578,,,,,,,,,,,16.215763,61,168759,10.24,321.12
2579,,,,,,,,,,,18.532411,54,168813,10.24,321.12
2580,,,,,,,,,,,15.460318,65,168878,10.24,321.30
2581,,,,,,,,,,,15.729080,64,168942,10.24,321.30
2582,,,,,,,,,,,15.646147,64,169006,10.24,322.27
2583,,,,,,,,,,,15.667109,63,169069,10.25,323.50
2584,,,,,,,,,,,15.412844,65,169134,10.25,323.50
2585,,,,,,,,,,,15.530041,65,169199,10.25,323.50
2586,,,,,,,,,,,15.484972,64,169263,10.25,323.50
2587,,,,,,,,,,,15.616503,64,169327,10.25,323.50
2588,,,,,,,,,,,16.123850,62,169389,10.24,323.50
2589,,,,,,,,,,,15.534763,65,169454,10.24,323.50
2590,,,,,,,,,,,15.433175,64,169518,10.24,323.50
2591,,,,,,,,,,,15.605476,65,169583,10.24,323.50
2592,,,,,,,,,,,15.603133,64,169647,10.24,323.50
2593,,,,,,,,,,,15.267999,65,169712,10.24,323.67
2594,,,,,,,,,,,15.424776,65,169777,10.24,323.67
2595,,,,,,,,,,,15.589626,64,169841,10.24,323.76
2596,,,,,,,,,,,15.620362,64,169905,10.25,323.76
2597,,,,,,,,,,,15.759015,63,169968,10.25,323.76
2598,,,,,,,,,,,15.461506,65,170033,10.25,323.76
2599,,,,,,,,,,,16.436174,61,170094,10.25,323.76
2600,,,,,,,,,,,15.342361,65,170159,10.25,323.76
2601,,,,,,,,,,,15.547472,64,170223,10.25,323.76
2602,,,,,,,,,,,15.579292,65,170288,10.25,323.76
2603,,,,,,,,,,,15.702006,63,170351,10.24,323.76
2604,,,,,,,,,,,15.654099,64,170415,10.24,323.76
2605,,,,,,,,,,,15.413465,65,170480,10.24,323.76
2606,,,,,,,,,,,15.393375,65,170545,10.25,323.76
2607,,,,,,,,,,,15.500050,65,170610,10.25,323.76
2608,,,,,,,,,,,15.970698,62,170672,10.25,323.76
2609,,,,,,,,,,,15.614728,64,170736,10.25,323.76
2610,,,,,,,,,,,15.510156,65,170801,10.25,323.76
2611,,,,,,,,,,,14.670796,68,170869,10.25,323.76
2612,,,,,,,,,,,15.685862,64,170933,10.25,323.76
2613,,,,,,,,,,,15.131926,66,170999,10.25,323.76
2614,,,,,,,,,,,14.962812,66,171065,10.25,323.76
2615,,,,,,,,,,,15.099795,67,171132,10.24,323.76
2616,,,,,,,,,,,15.046637,66,171198,10.24,323.76
2617,,,,,,,,,,,14.896184,67,171265,10.24,323.76
2618,,,,,,,,,,,15.028651,67,171332,10.26,323.76
2619,,,,,,,,,,,15.289737,65,171397,10.26,323.76
2620,,,,,,,,,,,14.928095,67,171464,10.26,323.76
2621,,,,,,,,,,,14.940633,67,171531,10.26,323.76
2622,,,,,,,,,,,15.103037,66,171597,10.26,323.76
2623,,,,,,,,,,,15.220365,66,171663,10.27,323.82
2624,,,,,,,,,,,15.653784,64,171727,10.27,323.82
2625,,,,,,,,,,,15.537118,64,171791,10.26,323.82
2626,,,,,,,,,,,15.441691,65,171856,10.26,323.82
2627,,,,,,,,,,,15.240578,65,171921,10.26,323.82
2628,,,,,,,,,,,15.099191,67,171988,10.26,323.82
2629,,,,,,,,,,,15.061496,66,172054,10.26,323.82
2630,,,,,,,,,,,15.888122,63,172117,10.26,323.82
2631,,,,,,,,,,,15.908497,63,172180,10.26,325.03
2632,,,,,,,,,,,15.516907,64,172244,10.26,325.03
2633,,,,,,,,,,,15.051168,67,172311,10.26,326.24
2634,,,,,,,,,,,15.440251,64,172375,10.26,328.35
2635,,,,,,,,,,,15.490135,65,172440,10.26,328.35
2636,,,,,,,,,,,15.542725,64,172504,10.27,328.35
2637,,,,,,,,,,,15.401267,65,172569,10.27,328.35
2638,,,,,,,,,,,16.227391,62,172631,10.27,328.35
2639,,,,,,,,,,,15.450682,65,172696,10.27,328.35
2640,,,,,,,,,,,15.395597,65,172761,10.27,328.35
2641,,,,,,,,,,,14.703393,68,172829,10.26,328.35
2642,,,,,,,,,,,14.773897,67,172896,10.26,328.35
2643,,,,,,,,,,,15.175901,66,172962,10.26,328.35
2644,,,,,,,,,,,15.427557,65,173027,10.26,328.44
2645,,,,,,,,,,,15.310238,65,173092,10.26,328.87
2646,,,,,,,,,,,15.143448,66,173158,10.27,328.96
2647,,,,,,,,,,,15.223865,66,173224,10.27,328.96
2648,,,,,,,,,,,15.358755,65,173289,10.27,328.96
2649,,,,,,,,,,,15.395639,65,173354,10.26,328.96
2650,,,,,,,,,,,15.318389,65,173419,10.27,328.96
2651,,,,,,,,,,,15.178511,66,173485,10.27,328.96
2652,,,,,,,,,,,16.039351,62,173547,10.27,328.96
2653,,,,,,,,,,,15.831606,63,173610,10.27,328.96
2654,,,,,,,,,,,15.431896,65,173675,10.27,328.96
2655,,,,,,,,,,,15.446794,65,173740,10.27,328.96
2656,,,,,,,,,,,15.039959,67,173807,10.26,328.96
2657,,,,,,,,,,,15.565309,64,173871,10.26,329.14
2658,,,,,,,,,,,15.890508,62,173933,10.26,329.14
2659,,,,,,,,,,,15.724371,64,173997,10.27,329.14
2660,,,,,,,,,,,15.519260,65,174062,10.26,329.14
2661,,,,,,,,,,,15.379208,65,174127,10.27,329.31
2662,,,,,,,,,,,15.162032,66,174193,10.27,329.31
2663,,,,,,,,,,,15.341642,65,174258,10.27,329.31
2664,,,,,,,,,,,15.366045,65,174323,10.27,329.31
2665,,,,,,,,,,,15.341649,65,174388,10.27,331.07
2666,,,,,,,,,,,15.286503,66,174454,10.27,332.13
2667,,,,,,,,,,,16.553434,60,174514,10.27,332.13
2668,,,,,,,,,,,15.841536,63,174577,10.27,332.13
2669,,,,,,,,,,,15.395115,65,174642,10.27,332.13
2670,,,,,,,,,,,15.064550,66,174708,10.26,332.13
2671,,,,,,,,,,,15.203973,66,174774,10.27,332.13
2672,,,,,,,,,,,15.617283,64,174838,10.27,332.13
2673,,,,,,,,,,,15.347279,65,174903,10.27,332.13
2674,,,,,,,,,,,15.150221,66,174969,10.27,332.13
2675,,,,,,,,,,,15.565083,65,175034,10.27,332.13
2676,,,,,,,,,,,15.469314,64,175098,10.27,332.39
2677,,,,,,,,,,,15.300605,65,175163,10.27,332.39
2678,,,,,,,,,,,15.554565,65,175228,10.27,332.39
2679,,,,,,,,,,,15.477648,64,175292,10.27,332.39
2680,,,,,,,,,,,15.062499,67,175359,10.27,332.57
2681,,,,,,,,,,,15.445856,65,175424,10.27,332.57
2682,,,,,,,,,,,16.298937,61,175485,10.26,332.57
2683,,,,,,,,,,,15.140514,66,175551,10.27,332.57
2684,,,,,,,,,,,15.160212,66,175617,10.27,332.57
2685,,,,,,,,,,,15.443322,65,175682,10.27,332.57
2686,,,,,,,,,,,14.997423,66,175748,10.27,332.57
2687,,,,,,,,,,,15.129602,66,175814,10.27,332.57
2688,,,,,,,,,,,15.083282,67,175881,10.27,332.57
2689,,,,,,,,,,,15.334870,65,175946,10.27,332.57
2690,,,,,,,,,,,15.059552,66,176012,10.27,332.57
2691,,,,,,,,,,,15.117229,66,176078,10.27,332.57
2692,,,,,,,,,,,15.184599,66,176144,10.27,332.57
2693,,,,,,,,,,,15.042756,67,176211,10.27,332.57
2694,,,,,,,,,,,15.133068,66,176277,10.27,332.57
2695,,,,,,,,,,,15.238987,65,176342,10.27,332.57
2696,,,,,,,,,,,14.714494,68,176410,10.26,332.57
2697,,,,,,,,,,,15.005909,67,176477,10.26,332.57
2698,,,,,,,,,,,15.076400,66,176543,10.27,332.57
2699,,,,,,,,,,,16.451199,61,176604,10.27,332.57
2700,,,,,,,,,,,15.240137,66,176670,10.27,332.66
2701,,,,,,,,,,,15.180305,66,176736,10.27,332.66
2702,,,,,,,,,,,15.363188,65,176801,10.27,332.66
2703,,,,,,,,,,,15.359304,65,176866,10.27,332.66
2704,,,,,,,,,,,15.345991,65,176931,10.27,332.66
2705,,,,,,,,,,,14.868680,67,176998,10.27,332.66
2706,,,,,,,,,,,14.867630,67,177065,10.27,332.66
2707,,,,,,,,,,,14.916913,67,177132,10.27,332.66
2708,,,,,,,,,,,14.852669,68,177200,10.27,332.66
2709,,,,,,,,,,,14.933029,67,177267,10.27,332.66
2710,,,,,,,,,,,15.153578,66,177333,10.26,332.66
2711,,,,,,,,,,,15.290333,65,177398,10.27,332.66
2712,,,,,,,,,,,15.404723,65,177463,10.27,332.66
2713,,,,,,,,,,,15.190140,66,177529,10.27,332.66
2714,,,,,,,,,,,15.434961,65,177594,10.27,332.66
2715,,,,,,,,,,,15.286486,65,177659,10.27,332.66
2716,,,,,,,,,,,16.199719,62,177721,10.27,332.66
2717,,,,,,,,,,,15.159093,66,177787,10.27,332.66
2718,,,,,,,,,,,14.982434,66,177853,10.27,332.66
2719,,,,,,,,,,,15.181304,66,177919,10.27,332.66
2720,,,,,,,,,,,15.356749,65,177984,10.27,332.66
2721,,,,,,,,,,,14.665497,69,178053,10.27,332.66
2722,,,,,,,,,,,15.053187,66,178119,10.27,332.66
2723,,,,,,,,,,,14.807527,68,178187,10.27,332.66
2724,,,,,,,,,,,14.922515,67,178254,10.27,332.66
2725,,,,,,,,,,,15.134208,65,178319,10.27,332.66
2726,,,,,,,,,,,14.889042,68,178387,10.27,332.66
2727,,,,,,,,,,,14.838246,67,178454,10.27,332.66
2728,,,,,,,,,,,14.950777,67,178521,10.27,332.66
2729,,,,,,,,,,,14.933957,67,178588,10.27,332.66
2730,,,,,,,,,,,15.011136,67,178655,10.27,332.66
2731,,,,,,,,,,,14.786708,67,178722,10.27,332.66
2732,,,,,,,,,,,14.722939,68,178790,10.27,332.66
2733,,,,,,,,,,,14.663736,68,178858,10.27,332.66
2734,,,,,,,,,,,14.993324,67,178925,10.27,332.66
2735,,,,,,,,,,,15.915239,63,178988,10.27,332.66
2736,,,,,,,,,,,14.513867,69,179057,10.27,332.66
2737,,,,,,,,,,,14.850072,67,179124,10.27,332.66
2738,,,,,,,,,,,14.882325,67,179191,10.27,332.66
2739,,,,,,,,,,,14.827526,68,179259,10.26,332.66
2740,,,,,,,,,,,14.715559,67,179326,10.28,332.74
2741,,,,,,,,,,,14.445412,70,179396,10.28,332.74
2742,,,,,,,,,,,14.321638,70,179466,10.29,332.83
2743,,,,,,,,,,,14.710641,68,179534,10.28,332.83
2744,,,,,,,,,,,14.464946,69,179603,10.28,332.83
2745,,,,,,,,,,,14.386808,69,179672,10.29,332.83
2746,,,,,,,,,,,15.841901,63,179735,10.29,333.01
2747,,,,,,,,,,,15.523146,65,179800,10.30,333.01
2748,,,,,,,,,,,14.775587,67,179867,10.30,333.01
2749,,,,,,,,,,,15.154551,66,179933,10.30,333.01
2750,,,,,,,,,,,15.114409,66,179999,10.30,333.10
2751,,,,,,,,,,,15.407433,65,180064,10.30,333.10
2752,,,,,,,,,,,15.312981,66,180130,10.30,333.10
2753,,,,,,,,,,,15.904221,62,180192,10.30,333.10
2754,,,,,,,,,,,15.881179,63,180255,10.29,333.10
2755,,,,,,,,,,,16.733311,60,180315,10.29,333.10
2756,,,,,,,,,,,15.631267,64,180379,10.29,333.10
2757,,,,,,,,,,,15.623830,64,180443,10.29,333.18
2758,,,,,,,,,,,15.171104,66,180509,10.29,333.97
2759,,,,,,,,,,,15.294603,65,180574,10.30,336.08
2760,,,,,,,,,,,15.617828,64,180638,10.30,339.16
2761,,,,,,,,,,,15.548571,65,180703,10.30,341.54
2762,,,,,,,,,,,15.392387,65,180768,10.30,341.80
2763,,,,,,,,,,,15.915592,63,180831,10.30,341.80
2764,,,,,,,,,,,15.287702,65,180896,10.30,341.80
2765,,,,,,,,,,,15.531845,64,180960,10.30,341.80
2766,,,,,,,,,,,15.046377,67,181027,10.30,341.80
2767,,,,,,,,,,,16.678267,60,181087,10.30,341.80
2768,,,,,,,,,,,15.628332,64,181151,10.30,341.80
2769,,,,,,,,,,,15.514623,64,181215,10.30,342.24
2770,,,,,,,,,,,15.653075,64,181279,10.29,342.24
2771,,,,,,,,,,,15.519399,64,181343,10.29,342.24
2772,,,,,,,,,,,15.960885,63,181406,10.29,342.24
2773,,,,,,,,,,,15.907822,63,181469,10.29,342.51
2774,,,,,,,,,,,15.738706,63,181532,10.30,342.59
2775,,,,,,,,,,,15.917475,63,181595,10.30,342.59
2776,,,,,,,,,,,15.454570,65,181660,10.30,342.59
2777,,,,,,,,,,,15.689793,64,181724,10.30,342.59
2778,,,,,,,,,,,15.391894,65,181789,10.30,342.59
2779,,,,,,,,,,,18.464068,54,181843,10.30,342.59
2780,,,,,,,,,,,16.624056,60,181903,10.30,342.59
2781,,,,,,,,,,,15.703852,64,181967,10.30,342.59
2782,,,,,,,,,,,15.293200,65,182032,10.30,342.59
2783,,,,,,,,,,,16.128774,62,182094,10.30,342.59
2784,,,,,,,,,,,15.652639,64,182158,10.30,342.59
